,name,ensg,type
49736,GRAP,ENSG00000154016,protein_coding
49732,SLC5A10,ENSG00000154025,protein_coding
2060,AK5,ENSG00000154027,protein_coding
52502,CABYR,ENSG00000154040,protein_coding
52511,IMPACT,ENSG00000154059,protein_coding
52491,ANKRD29,ENSG00000154065,protein_coding
20081,SDHAF4,ENSG00000154079,protein_coding
52555,CHST9,ENSG00000154080,protein_coding
34821,THY1,ENSG00000154096,protein_coding
48774,DNAAF1,ENSG00000154099,protein_coding
48813,C16orf74,ENSG00000154102,protein_coding
34849,TBCEL,ENSG00000154114,protein_coding
48884,JPH3,ENSG00000154118,protein_coding
15765,ANKH,ENSG00000154122,protein_coding
15764,OTULIN,ENSG00000154124,protein_coding
34875,UBASH3B,ENSG00000154127,protein_coding
34971,ROBO4,ENSG00000154133,protein_coding
34970,ROBO3,ENSG00000154134,protein_coding
34955,PANX3,ENSG00000154143,protein_coding
34956,TBRG1,ENSG00000154144,protein_coding
34960,NRGN,ENSG00000154146,protein_coding
15790,RETREG1,ENSG00000154153,protein_coding
15871,CDH12,ENSG00000154162,protein_coding
11115,GPR15,ENSG00000154165,protein_coding
11145,TOMM70,ENSG00000154174,protein_coding
11152,ABI3BP,ENSG00000154175,protein_coding
28897,ANGPT1,ENSG00000154188,protein_coding
51509,PITPNC1,ENSG00000154217,protein_coding
1649,CC2D1B,ENSG00000154222,protein_coding
46374,CERS3,ENSG00000154227,protein_coding
51487,PRKCA,ENSG00000154229,protein_coding
46394,LRRK1,ENSG00000154237,protein_coding
51480,CEP112,ENSG00000154240,protein_coding
9648,GAL3ST2,ENSG00000154252,protein_coding
51557,ABCA9,ENSG00000154258,protein_coding
51558,ABCA6,ENSG00000154262,protein_coding
51562,ABCA10,ENSG00000154263,protein_coding
51565,ABCA5,ENSG00000154265,protein_coding
20862,ENPP3,ENSG00000154269,protein_coding
13390,C4orf19,ENSG00000154274,protein_coding
13477,UCHL1,ENSG00000154277,protein_coding
4819,MIA3,ENSG00000154305,protein_coding
4828,DISP1,ENSG00000154309,protein_coding
12311,TNIK,ENSG00000154310,protein_coding
27267,FAM167A,ENSG00000154319,protein_coding
27275,NEIL2,ENSG00000154328,protein_coding
30412,PGM5,ENSG00000154330,protein_coding
4949,WNT3A,ENSG00000154342,protein_coding
4964,OBSCN,ENSG00000154358,protein_coding
27338,LONRF1,ENSG00000154359,protein_coding
4970,TRIM11,ENSG00000154370,protein_coding
4876,ENAH,ENSG00000154380,protein_coding
23628,PPP1R3A,ENSG00000154415,protein_coding
5019,CCSAP,ENSG00000154429,protein_coding
23688,ASZ1,ENSG00000154438,protein_coding
15200,SH3RF1,ENSG00000154447,protein_coding
2230,GBP5,ENSG00000154451,protein_coding
37292,BUB3,ENSG00000154473,protein_coding
37299,GPR26,ENSG00000154478,protein_coding
8341,CCDC173,ENSG00000154479,protein_coding
37339,MMP21,ENSG00000154485,protein_coding
37354,C10orf90,ENSG00000154493,protein_coding
2298,DIPK1A,ENSG00000154511,protein_coding
8448,ATP5MC3,ENSG00000154518,protein_coding
30205,CNTNAP3B,ENSG00000154529,protein_coding
25334,MAGED4,ENSG00000154545,protein_coding
20353,SRSF12,ENSG00000154548,protein_coding
15410,PDLIM3,ENSG00000154553,protein_coding
15411,SORBS2,ENSG00000154556,protein_coding
28354,ELOC,ENSG00000154582,protein_coding
28358,LY96,ENSG00000154589,protein_coding
52534,PSMA8,ENSG00000154611,protein_coding
57937,TMSB4Y,ENSG00000154620,protein_coding
59881,CXADR,ENSG00000154639,protein_coding
59885,BTG3,ENSG00000154640,protein_coding
59890,C21orf91,ENSG00000154642,protein_coding
59894,CHODL,ENSG00000154645,protein_coding
59896,TMPRSS15,ENSG00000154646,protein_coding
59924,NCAM2,ENSG00000154654,protein_coding
52176,L3MBTL4,ENSG00000154655,protein_coding
22107,PDE1C,ENSG00000154678,protein_coding
22799,RABGEF1,ENSG00000154710,protein_coding
59977,MRPL39,ENSG00000154719,protein_coding
59978,JAM2,ENSG00000154721,protein_coding
59982,ATP5PF,ENSG00000154723,protein_coding
59983,GABPA,ENSG00000154727,protein_coding
59997,ADAMTS1,ENSG00000154734,protein_coding
59999,ADAMTS5,ENSG00000154736,protein_coding
9841,TSEN2,ENSG00000154743,protein_coding
50302,SLFN13,ENSG00000154760,protein_coding
9866,WNT7A,ENSG00000154764,protein_coding
9876,XPC,ENSG00000154767,protein_coding
9887,CCDC174,ENSG00000154781,protein_coding
9892,FGD5,ENSG00000154783,protein_coding
49642,FLCN,ENSG00000154803,protein_coding
9926,DPH3,ENSG00000154813,protein_coding
9927,OXNAD1,ENSG00000154814,protein_coding
9940,PLCL2,ENSG00000154822,protein_coding
52859,CXXC1,ENSG00000154832,protein_coding
52863,SKA1,ENSG00000154839,protein_coding
52243,PPP4R1,ENSG00000154845,protein_coding
52267,APCDD1,ENSG00000154856,protein_coding
52277,PIEZO2,ENSG00000154864,protein_coding
52303,MPPE1,ENSG00000154889,protein_coding
49440,USP43,ENSG00000154914,protein_coding
11739,RAB6B,ENSG00000154917,protein_coding
51077,EME1,ENSG00000154920,protein_coding
11755,EPHB1,ENSG00000154928,protein_coding
53788,ACSS1,ENSG00000154930,protein_coding
51096,ANKRD40,ENSG00000154945,protein_coding
49488,ZNF18,ENSG00000154957,protein_coding
51127,CA10,ENSG00000154975,protein_coding
22487,VOPP1,ENSG00000154978,protein_coding
22503,SEPT14,ENSG00000154997,protein_coding
25822,APOOL,ENSG00000155008,protein_coding
14387,DKK2,ENSG00000155011,protein_coding
14395,CYP2U1,ENSG00000155016,protein_coding
21679,RSPH10B,ENSG00000155026,protein_coding
21665,FBXL18,ENSG00000155034,protein_coding
7704,CNTNAP5,ENSG00000155052,protein_coding
7145,PROM2,ENSG00000155066,protein_coding
20587,AK9,ENSG00000155085,protein_coding
28825,ODF1,ENSG00000155087,protein_coding
28827,KLF10,ENSG00000155090,protein_coding
24537,PTPRN2,ENSG00000155093,protein_coding
28831,AZIN1,ENSG00000155096,protein_coding
28839,ATP6V1C1,ENSG00000155097,protein_coding
28588,PIP4P2,ENSG00000155099,protein_coding
28592,OTUD6B,ENSG00000155100,protein_coding
20602,CDK19,ENSG00000155111,protein_coding
20613,GTF3C6,ENSG00000155115,protein_coding
29666,TTC39B,ENSG00000155158,protein_coding
27070,AGPAT5,ENSG00000155189,protein_coding
36845,MMS19,ENSG00000155229,protein_coding
42015,OR4K1,ENSG00000155249,protein_coding
36852,PI4K2A,ENSG00000155252,protein_coding
36854,MARVELD1,ENSG00000155254,protein_coding
36855,ZFYVE27,ENSG00000155256,protein_coding
36858,GOLGA7B,ENSG00000155265,protein_coding
13068,GPR78,ENSG00000155269,protein_coding
13065,TRMT44,ENSG00000155275,protein_coding
36879,SLC25A28,ENSG00000155287,protein_coding
59835,HSPA13,ENSG00000155304,protein_coding
59836,SAMSN1,ENSG00000155307,protein_coding
59857,USP25,ENSG00000155313,protein_coding
17293,GRAMD2B,ENSG00000155324,protein_coding
17412,ZCCHC10,ENSG00000155329,protein_coding
47865,C16orf87,ENSG00000155330,protein_coding
2661,MOV10,ENSG00000155363,protein_coding
2663,RHOC,ENSG00000155366,protein_coding
2665,PPM1J,ENSG00000155367,protein_coding
7647,DBI,ENSG00000155368,protein_coding
2672,SLC16A1,ENSG00000155380,protein_coding
47942,HEATR3,ENSG00000155393,protein_coding
22865,TRIM74,ENSG00000155428,protein_coding
7689,NIFK,ENSG00000155438,protein_coding
42279,OXA1L,ENSG00000155463,protein_coding
42280,SLC7A7,ENSG00000155465,protein_coding
26657,MAGEC1,ENSG00000155495,protein_coding
17969,LARP1,ENSG00000155506,protein_coding
17975,CNOT8,ENSG00000155508,protein_coding
17949,GRIA1,ENSG00000155511,protein_coding
23957,LRGUK,ENSG00000155530,protein_coding
16330,SETD9,ENSG00000155542,protein_coding
16331,MIER3,ENSG00000155545,protein_coding
23983,NUP205,ENSG00000155561,protein_coding
47321,ZKSCAN2,ENSG00000155592,protein_coding
30460,C9orf85,ENSG00000155621,protein_coding
25340,XAGE2,ENSG00000155622,protein_coding
36819,PIK3AP1,ENSG00000155629,protein_coding
8522,RBM45,ENSG00000155636,protein_coding
8532,TTN,ENSG00000155657,protein_coding
25527,VSIG4,ENSG00000155659,protein_coding
24338,PDIA4,ENSG00000155660,protein_coding
47342,KDM8,ENSG00000155666,protein_coding
47237,PDZD9,ENSG00000155714,protein_coding
47228,OTOA,ENSG00000155719,protein_coding
8788,KCTD18,ENSG00000155729,protein_coding
8809,FAM126B,ENSG00000155744,protein_coding
8828,FLACC1,ENSG00000155749,protein_coding
8833,C2CD6,ENSG00000155754,protein_coding
8841,TMEM237,ENSG00000155755,protein_coding
8853,FZD7,ENSG00000155760,protein_coding
2785,SPAG17,ENSG00000155761,protein_coding
29004,DEPTOR,ENSG00000155792,protein_coding
5229,FMN2,ENSG00000155816,protein_coding
30976,RNF20,ENSG00000155827,protein_coding
30987,CYLC2,ENSG00000155833,protein_coding
17875,PPARGC1B,ENSG00000155846,protein_coding
22197,ELMO1,ENSG00000155849,protein_coding
17880,SLC26A2,ENSG00000155850,protein_coding
18016,LSM11,ENSG00000155858,protein_coding
17996,MED7,ENSG00000155868,protein_coding
29698,SAXO1,ENSG00000155875,protein_coding
29700,RRAGA,ENSG00000155876,protein_coding
29717,SLC24A2,ENSG00000155886,protein_coding
11845,TRIM42,ENSG00000155890,protein_coding
11852,PXYLP1,ENSG00000155893,protein_coding
29172,ADCY8,ENSG00000155897,protein_coding
11859,RASA2,ENSG00000155903,protein_coding
21217,RMND1,ENSG00000155906,protein_coding
21186,RAET1L,ENSG00000155918,protein_coding
29193,SLA,ENSG00000155926,protein_coding
39182,TMBIM4,ENSG00000155957,protein_coding
26952,VBP1,ENSG00000155959,protein_coding
26954,RAB39B,ENSG00000155961,protein_coding
26955,CLIC2,ENSG00000155962,protein_coding
26740,AFF2,ENSG00000155966,protein_coding
27383,MICU3,ENSG00000155970,protein_coding
39190,GRIP1,ENSG00000155974,protein_coding
27388,VPS37A,ENSG00000155975,protein_coding
39012,KIF5A,ENSG00000155980,protein_coding
27419,NAT2,ENSG00000156006,protein_coding
26767,MAGEA8,ENSG00000156009,protein_coding
27420,PSD3,ENSG00000156011,protein_coding
30497,CARNMT1,ENSG00000156017,protein_coding
36327,MCU,ENSG00000156026,protein_coding
43248,ELMSAN1,ENSG00000156030,protein_coding
36352,CFAP70,ENSG00000156042,protein_coding
30527,GNA14,ENSG00000156049,protein_coding
43261,FAM161B,ENSG00000156050,protein_coding
30531,GNAQ,ENSG00000156052,protein_coding
39157,WIF1,ENSG00000156076,protein_coding
13864,UGT2B4,ENSG00000156096,protein_coding
2550,GPR61,ENSG00000156097,protein_coding
28561,MMP16,ENSG00000156103,protein_coding
36396,ADK,ENSG00000156110,protein_coding
36443,KCNMA1,ENSG00000156113,protein_coding
43317,BATF,ENSG00000156127,protein_coding
13903,DCK,ENSG00000156136,protein_coding
13911,ADAMTS3,ENSG00000156140,protein_coding
2576,ALX3,ENSG00000156150,protein_coding
28659,DPY19L4,ENSG00000156162,protein_coding
28665,NDUFAF6,ENSG00000156170,protein_coding
2612,DRAM2,ENSG00000156171,protein_coding
28678,C8orf37,ENSG00000156172,protein_coding
13977,PPEF2,ENSG00000156194,protein_coding
45916,CFAP161,ENSG00000156206,protein_coding
45987,ADAMTSL3,ENSG00000156218,protein_coding
13982,ART3,ENSG00000156219,protein_coding
46033,SLC28A1,ENSG00000156222,protein_coding
45968,WHAMM,ENSG00000156232,protein_coding
14019,CXCL13,ENSG00000156234,protein_coding
60016,N6AMT1,ENSG00000156239,protein_coding
60021,RWDD2B,ENSG00000156253,protein_coding
60023,USP16,ENSG00000156256,protein_coding
60024,CCT8,ENSG00000156261,protein_coding
60027,MAP3K7CL,ENSG00000156265,protein_coding
14044,NAA11,ENSG00000156269,protein_coding
60033,BACH1,ENSG00000156273,protein_coding
60044,CLDN17,ENSG00000156282,protein_coding
60046,CLDN8,ENSG00000156284,protein_coding
25008,TSPAN7,ENSG00000156298,protein_coding
60093,TIAM1,ENSG00000156299,protein_coding
60102,SCAF4,ENSG00000156304,protein_coding
25001,RPGR,ENSG00000156313,protein_coding
30666,CDK20,ENSG00000156345,protein_coding
37005,PCGF6,ENSG00000156374,protein_coding
43893,ANKRD9,ENSG00000156381,protein_coding
37030,SFR1,ENSG00000156384,protein_coding
37044,SORCS3,ENSG00000156395,protein_coding
36983,SFXN2,ENSG00000156398,protein_coding
43952,ATP5MPL,ENSG00000156411,protein_coding
55069,FUT6,ENSG00000156413,protein_coding
43953,TDRD9,ENSG00000156414,protein_coding
18176,FGF18,ENSG00000156427,protein_coding
17740,PCDH1,ENSG00000156453,protein_coding
17792,SH3RF2,ENSG00000156463,protein_coding
28687,GDF6,ENSG00000156466,protein_coding
28688,UQCRB,ENSG00000156467,protein_coding
28690,MTERF3,ENSG00000156469,protein_coding
28691,PTDSS1,ENSG00000156471,protein_coding
17810,PPP2R2B,ENSG00000156475,protein_coding
28712,RPL30,ENSG00000156482,protein_coding
28724,KCNS2,ENSG00000156486,protein_coding
26519,FAM122C,ENSG00000156500,protein_coding
36247,SUPV3L1,ENSG00000156502,protein_coding
26518,FAM122B,ENSG00000156504,protein_coding
20142,EEF1A1,ENSG00000156508,protein_coding
28756,FBXO43,ENSG00000156509,protein_coding
36249,HKDC1,ENSG00000156510,protein_coding
36251,HK1,ENSG00000156515,protein_coding
36272,TYSND1,ENSG00000156521,protein_coding
26502,PHF6,ENSG00000156531,protein_coding
20148,CD109,ENSG00000156535,protein_coding
19654,LRFN2,ENSG00000156564,protein_coding
36281,NODAL,ENSG00000156574,protein_coding
33114,PRG3,ENSG00000156575,protein_coding
33126,UBE2L6,ENSG00000156587,protein_coding
33133,ZDHHC5,ENSG00000156599,protein_coding
33134,MED19,ENSG00000156603,protein_coding
19616,ZFAND3,ENSG00000156639,protein_coding
45664,NPTN,ENSG00000156642,protein_coding
36408,KAT6B,ENSG00000156650,protein_coding
36415,SAMD8,ENSG00000156671,protein_coding
27778,RAB11FIP1,ENSG00000156675,protein_coding
27738,UNC5D,ENSG00000156687,protein_coding
33188,GLYATL2,ENSG00000156689,protein_coding
26426,UTP14A,ENSG00000156697,protein_coding
26429,AIFM1,ENSG00000156709,protein_coding
19566,MAPK13,ENSG00000156711,protein_coding
27796,BAG4,ENSG00000156735,protein_coding
33259,MS4A1,ENSG00000156738,protein_coding
29035,TBC1D31,ENSG00000156787,protein_coding
29056,WDYHV1,ENSG00000156795,protein_coding
29050,ATAD2,ENSG00000156802,protein_coding
29058,FBXO32,ENSG00000156804,protein_coding
29097,NSMCE2,ENSG00000156831,protein_coding
47543,ZNF689,ENSG00000156853,protein_coding
47547,PRR14,ENSG00000156858,protein_coding
47548,FBRS,ENSG00000156860,protein_coding
2406,FRRS1,ENSG00000156869,protein_coding
47557,PHKG2,ENSG00000156873,protein_coding
2416,MFSD14A,ENSG00000156875,protein_coding
2418,SASS6,ENSG00000156876,protein_coding
47612,COX6A2,ENSG00000156885,protein_coding
47610,ITGAD,ENSG00000156886,protein_coding
26580,ADGRG4,ENSG00000156920,protein_coding
26606,ZIC3,ENSG00000156925,protein_coding
21912,MALSU1,ENSG00000156928,protein_coding
12549,VPS8,ENSG00000156931,protein_coding
45118,GALK2,ENSG00000156958,protein_coding
9761,LHFPL4,ENSG00000156959,protein_coding
9387,B3GNT7,ENSG00000156966,protein_coding
47051,MPV17L,ENSG00000156968,protein_coding
44820,BUB1B,ENSG00000156970,protein_coding
9409,PDE6D,ENSG00000156973,protein_coding
12591,EIF4A2,ENSG00000156976,protein_coding
9766,BRPF1,ENSG00000156983,protein_coding
9774,RPUSD3,ENSG00000156990,protein_coding
12616,SST,ENSG00000157005,protein_coding
9798,TATDN2,ENSG00000157014,protein_coding
9801,GHRL,ENSG00000157017,protein_coding
9804,SEC13,ENSG00000157020,protein_coding
10189,EXOG,ENSG00000157036,protein_coding
47038,NTAN1,ENSG00000157045,protein_coding
4130,SHCBP1L,ENSG00000157060,protein_coding
4140,NMNAT2,ENSG00000157064,protein_coding
1641,ZFYVE9,ENSG00000157077,protein_coding
9805,ATP2B2,ENSG00000157087,protein_coding
10268,LYZL4,ENSG00000157093,protein_coding
9814,SLC6A1,ENSG00000157103,protein_coding
47138,SMG1,ENSG00000157106,protein_coding
16569,FCHO2,ENSG00000157107,protein_coding
27675,RBPMS,ENSG00000157110,protein_coding
16572,TMEM171,ENSG00000157111,protein_coding
10279,KLHL40,ENSG00000157119,protein_coding
1775,C8A,ENSG00000157131,protein_coding
9836,TIMP4,ENSG00000157150,protein_coding
9834,SYN2,ENSG00000157152,protein_coding
27698,NRG1,ENSG00000157168,protein_coding
4199,ODR4,ENSG00000157181,protein_coding
1685,CPT2,ENSG00000157184,protein_coding
556,NECAP2,ENSG00000157191,protein_coding
1691,LRP8,ENSG00000157193,protein_coding
1719,CDCP2,ENSG00000157211,protein_coding
24479,PAXIP1,ENSG00000157212,protein_coding
23141,STEAP2,ENSG00000157214,protein_coding
1723,SSBP3,ENSG00000157216,protein_coding
24484,HTR5A,ENSG00000157219,protein_coding
23149,CLDN12,ENSG00000157224,protein_coding
42282,MMP14,ENSG00000157227,protein_coding
23157,FZD1,ENSG00000157240,protein_coding
23177,GATAD1,ENSG00000157259,protein_coding
30773,SUSD3,ENSG00000157303,protein_coding
48423,TMED6,ENSG00000157315,protein_coding
48440,CLEC18A,ENSG00000157322,protein_coding
42345,DHRS4,ENSG00000157326,protein_coding
441,C1orf158,ENSG00000157330,protein_coding
48449,CLEC18C,ENSG00000157335,protein_coding
19555,ARMC12,ENSG00000157343,protein_coding
48455,DDX19B,ENSG00000157349,protein_coding
48460,ST3GAL2,ENSG00000157350,protein_coding
48464,FCSK,ENSG00000157353,protein_coding
48469,IL34,ENSG00000157368,protein_coding
42386,DHRS1,ENSG00000157379,protein_coding
10673,CACNA1D,ENSG00000157388,protein_coding
24598,ARSE,ENSG00000157399,protein_coding
13645,KIT,ENSG00000157404,protein_coding
48480,HYDIN,ENSG00000157423,protein_coding
13683,AASDH,ENSG00000157426,protein_coding
48494,ZNF19,ENSG00000157429,protein_coding
10687,CACNA2D3,ENSG00000157445,protein_coding
45319,RNF111,ENSG00000157450,protein_coding
45325,CCNB2,ENSG00000157456,protein_coding
45335,FAM81A,ENSG00000157470,protein_coding
45328,MYO1E,ENSG00000157483,protein_coding
10715,APPL1,ENSG00000157500,protein_coding
26087,PWWP3B,ENSG00000157502,protein_coding
17856,AFAP1L1,ENSG00000157510,protein_coding
26112,TSC22D3,ENSG00000157514,protein_coding
60243,VPS26C,ENSG00000157538,protein_coding
60247,DYRK1A,ENSG00000157540,protein_coding
60249,KCNJ6,ENSG00000157542,protein_coding
60254,KCNJ15,ENSG00000157551,protein_coding
60260,ERG,ENSG00000157554,protein_coding
60264,ETS2,ENSG00000157557,protein_coding
32787,TSPAN18,ENSG00000157570,protein_coding
60290,LCA5L,ENSG00000157578,protein_coding
19794,SLC35B2,ENSG00000157593,protein_coding
26143,TMEM164,ENSG00000157600,protein_coding
60317,MX1,ENSG00000157601,protein_coding
32825,CREB3L1,ENSG00000157613,protein_coding
60334,C2CD2,ENSG00000157617,protein_coding
24933,TAB3,ENSG00000157625,protein_coding
51926,SLC38A10,ENSG00000157637,protein_coding
31160,C9orf43,ENSG00000157653,protein_coding
31084,PALM2-AKAP2,ENSG00000157654,protein_coding
31168,ZNF618,ENSG00000157657,protein_coding
24010,DGKI,ENSG00000157680,protein_coding
31181,TMEM268,ENSG00000157693,protein_coding
24030,SVOPL,ENSG00000157703,protein_coding
45431,SNX22,ENSG00000157734,protein_coding
24047,UBN2,ENSG00000157741,protein_coding
24081,BRAF,ENSG00000157764,protein_coding
13304,SLC34A2,ENSG00000157765,protein_coding
46096,ACAN,ENSG00000157766,protein_coding
21595,PSMG3,ENSG00000157778,protein_coding
40137,CABP1,ENSG00000157782,protein_coding
13423,WDR19,ENSG00000157796,protein_coding
24068,SLC37A3,ENSG00000157800,protein_coding
46135,AP3S2,ENSG00000157823,protein_coding
8138,FMNL2,ENSG00000157827,protein_coding
5880,GAREM2,ENSG00000157833,protein_coding
40147,SPPL3,ENSG00000157837,protein_coding
5896,DPYSL5,ENSG00000157851,protein_coding
5886,DRC1,ENSG00000157856,protein_coding
13177,RAB28,ENSG00000157869,protein_coding
170,PRXL2B,ENSG00000157870,protein_coding
167,TNFRSF14,ENSG00000157873,protein_coding
163,PANK4,ENSG00000157881,protein_coding
5889,CIB4,ENSG00000157884,protein_coding
45498,MEGF11,ENSG00000157890,protein_coding
40154,C12orf43,ENSG00000157895,protein_coding
159,PEX10,ENSG00000157911,protein_coding
158,RER1,ENSG00000157916,protein_coding
21643,RADIL,ENSG00000157927,protein_coding
152,SKI,ENSG00000157933,protein_coding
21657,WIPI2,ENSG00000157954,protein_coding
824,LDLRAP1,ENSG00000157978,protein_coding
9505,AGAP1,ENSG00000157985,protein_coding
5932,KRTCAP3,ENSG00000157992,protein_coding
21685,ANKRD61,ENSG00000157999,protein_coding
841,PAFAH2,ENSG00000158006,protein_coding
845,EXTL1,ENSG00000158008,protein_coding
846,SLC30A2,ENSG00000158014,protein_coding
5949,BABAM2,ENSG00000158019,protein_coding
848,TRIM63,ENSG00000158022,protein_coding
40190,WDR66,ENSG00000158023,protein_coding
32185,MRPL17,ENSG00000158042,protein_coding
7187,DUSP2,ENSG00000158050,protein_coding
789,GRHL3,ENSG00000158055,protein_coding
861,UBXN11,ENSG00000158062,protein_coding
32201,NLRP14,ENSG00000158077,protein_coding
30791,PTPDC1,ENSG00000158079,protein_coding
5999,GALNT14,ENSG00000158089,protein_coding
11781,NCK1,ENSG00000158092,protein_coding
