,name,ensg,type
47019,Krt82,ENSMUSG00000049548,protein_coding
18099,Clip1,ENSMUSG00000049550,protein_coding
18357,Fzd9,ENSMUSG00000049551,protein_coding
20326,Polr1a,ENSMUSG00000049553,protein_coding
36974,Tmie,ENSMUSG00000049555,protein_coding
35675,Lingo1,ENSMUSG00000049556,protein_coding
6480,Defb20,ENSMUSG00000049560,protein_coding
50064,Olfr95,ENSMUSG00000049561,protein_coding
54217,Ap5b1,ENSMUSG00000049562,protein_coding
11951,Aknad1,ENSMUSG00000049565,protein_coding
26478,Cfap46,ENSMUSG00000049571,protein_coding
29295,Olfr780,ENSMUSG00000049573,protein_coding
31696,Zfpm1,ENSMUSG00000049577,protein_coding
25245,Tsku,ENSMUSG00000049580,protein_coding
25080,Grm5,ENSMUSG00000049583,protein_coding
38161,Ccdc69,ENSMUSG00000049588,protein_coding
11319,Lce1h,ENSMUSG00000049593,protein_coding
2975,Vsig8,ENSMUSG00000049598,protein_coding
22504,Zbtb45,ENSMUSG00000049600,protein_coding
39375,Hoxb13,ENSMUSG00000049604,protein_coding
2997,Olfr418,ENSMUSG00000049605,protein_coding
17531,Zfp644,ENSMUSG00000049606,protein_coding
1444,Gpr55,ENSMUSG00000049608,protein_coding
38983,Omg,ENSMUSG00000049612,protein_coding
50077,Olfr103,ENSMUSG00000049618,protein_coding
49245,Prss33,ENSMUSG00000049620,protein_coding
36192,Slc17a5,ENSMUSG00000049624,protein_coding
41567,Tifab,ENSMUSG00000049625,protein_coding
3723,C1ql3,ENSMUSG00000049630,protein_coding
27557,Vgll2,ENSMUSG00000049641,protein_coding
23206,2310022A10Rik,ENSMUSG00000049643,protein_coding
13486,Olfr273,ENSMUSG00000049648,protein_coding
14907,Gpr3,ENSMUSG00000049649,protein_coding
46239,Spatc1,ENSMUSG00000049653,protein_coding
13362,Zbtb5,ENSMUSG00000049657,protein_coding
42486,Bdp1,ENSMUSG00000049658,protein_coding
37579,Aftph,ENSMUSG00000049659,protein_coding
55090,Morn4,ENSMUSG00000049670,protein_coding
50697,Zbtb14,ENSMUSG00000049672,protein_coding
25695,Olfr714,ENSMUSG00000049674,protein_coding
23295,Catsperg1,ENSMUSG00000049676,protein_coding
37397,Urgcp,ENSMUSG00000049680,protein_coding
23166,Cyp2g1,ENSMUSG00000049685,protein_coding
18061,Orai1,ENSMUSG00000049686,protein_coding
46525,Pheta2,ENSMUSG00000049687,protein_coding
2018,Nckap5,ENSMUSG00000049690,protein_coding
16411,Nkx3-2,ENSMUSG00000049691,protein_coding
6110,Tmem239,ENSMUSG00000049692,protein_coding
20751,BC048671,ENSMUSG00000049694,protein_coding
36895,Ucn2,ENSMUSG00000049699,protein_coding
35195,Olfr27,ENSMUSG00000049708,protein_coding
25786,Nlrp10,ENSMUSG00000049709,protein_coding
29521,Lig4,ENSMUSG00000049717,protein_coding
36972,Prss46,ENSMUSG00000049719,protein_coding
37341,Gal3st1,ENSMUSG00000049721,protein_coding
34491,Mmp12,ENSMUSG00000049723,protein_coding
26248,Zfp668,ENSMUSG00000049728,protein_coding
36900,Trex1,ENSMUSG00000049734,protein_coding
40682,Olfr1361,ENSMUSG00000049737,protein_coding
26249,Zfp646,ENSMUSG00000049739,protein_coding
11135,Rxfp4,ENSMUSG00000049741,protein_coding
4471,Arhgap15,ENSMUSG00000049744,protein_coding
43843,Rpl36al,ENSMUSG00000049751,protein_coding
38217,Zfp672,ENSMUSG00000049755,protein_coding
5714,Olfr1318,ENSMUSG00000049758,protein_coding
50527,Micos13,ENSMUSG00000049760,protein_coding
23392,Pmis2,ENSMUSG00000049761,protein_coding
27960,Zfp280b,ENSMUSG00000049764,protein_coding
9838,Tmsb4x,ENSMUSG00000049775,protein_coding
25103,Fzd4,ENSMUSG00000049791,protein_coding
44905,Bag5,ENSMUSG00000049792,protein_coding
10068,Crh,ENSMUSG00000049796,protein_coding
25531,Olfr642,ENSMUSG00000049797,protein_coding
14010,Lrrc19,ENSMUSG00000049799,protein_coding
37577,Sertad2,ENSMUSG00000049800,protein_coding
9236,Armcx4,ENSMUSG00000049804,protein_coding
41829,Olfr466,ENSMUSG00000049806,protein_coding
39435,Arhgap23,ENSMUSG00000049807,protein_coding
39547,Krtap9-3,ENSMUSG00000049809,protein_coding
37630,Fam161a,ENSMUSG00000049811,protein_coding
9167,4921511C20Rik,ENSMUSG00000049815,protein_coding
49853,Zbtb12,ENSMUSG00000049823,protein_coding
5155,Olfr1102,ENSMUSG00000049843,protein_coding
22843,Ceacam19,ENSMUSG00000049848,protein_coding
29253,Suox,ENSMUSG00000049858,protein_coding
35138,Olfr250,ENSMUSG00000049864,protein_coding
1557,Arl4c,ENSMUSG00000049866,protein_coding
47183,Nlrc3,ENSMUSG00000049871,protein_coding
27262,Calhm5,ENSMUSG00000049872,protein_coding
14576,Rlf,ENSMUSG00000049878,protein_coding
43863,Vcpkmt,ENSMUSG00000049882,protein_coding
38313,Rasd1,ENSMUSG00000049892,protein_coding
29326,Olfr808,ENSMUSG00000049894,protein_coding
4051,Stkld1,ENSMUSG00000049897,protein_coding
41639,4921517D22Rik,ENSMUSG00000049902,protein_coding
37613,Tmem17,ENSMUSG00000049904,protein_coding
16944,Rasl11b,ENSMUSG00000049907,protein_coding
11592,Gja8,ENSMUSG00000049908,protein_coding
47423,2610318N02Rik,ENSMUSG00000049916,protein_coding
5431,Slc35c1,ENSMUSG00000049922,protein_coding
35167,Olfr921,ENSMUSG00000049926,protein_coding
38490,Glp2r,ENSMUSG00000049928,protein_coding
8955,Lpar4,ENSMUSG00000049929,protein_coding
35376,H2afx,ENSMUSG00000049932,protein_coding
19188,Lrrc4,ENSMUSG00000049939,protein_coding
10395,Pgrmc2,ENSMUSG00000049940,protein_coding
30406,BC030500,ENSMUSG00000049946,protein_coding
3452,Rpp38,ENSMUSG00000049950,protein_coding
40225,Ccdc137,ENSMUSG00000049957,protein_coding
32287,Mrps16,ENSMUSG00000049960,protein_coding
12855,Plekhf2,ENSMUSG00000049969,protein_coding
18193,Glt1d1,ENSMUSG00000049971,protein_coding
14312,Skint9,ENSMUSG00000049972,protein_coding
42659,Ankrd55,ENSMUSG00000049985,protein_coding
30610,Lrrc25,ENSMUSG00000049988,protein_coding
7150,Ppp1r3d,ENSMUSG00000049999,protein_coding
41598,Idnk,ENSMUSG00000050002,protein_coding
16830,Shisa3,ENSMUSG00000050010,protein_coding
46313,Apol10b,ENSMUSG00000050014,protein_coding
4363,Olfr350,ENSMUSG00000050015,protein_coding
17698,Pitpnb,ENSMUSG00000050017,protein_coding
18587,Amz1,ENSMUSG00000050022,protein_coding
5253,Olfr1176,ENSMUSG00000050023,protein_coding
33055,Olfr745,ENSMUSG00000050028,protein_coding
7971,Rap2c,ENSMUSG00000050029,protein_coding
33036,Olfr728,ENSMUSG00000050030,protein_coding
28361,Fhl4,ENSMUSG00000050035,protein_coding
4998,Tmx2,ENSMUSG00000050043,protein_coding
17254,Ccdc158,ENSMUSG00000050050,protein_coding
29640,Tdrp,ENSMUSG00000050052,protein_coding
47285,Prm3,ENSMUSG00000050058,protein_coding
23847,Klk6,ENSMUSG00000050063,protein_coding
11623,Zfp697,ENSMUSG00000050064,protein_coding
3045,Grem2,ENSMUSG00000050069,protein_coding
9292,Bex1,ENSMUSG00000050071,protein_coding
36929,Spink8,ENSMUSG00000050074,protein_coding
10665,Gpr171,ENSMUSG00000050075,protein_coding
31170,Rspry1,ENSMUSG00000050079,protein_coding
25492,Olfr622,ENSMUSG00000050085,protein_coding
38016,Cby3,ENSMUSG00000050087,protein_coding
48982,1600012H06Rik,ENSMUSG00000050088,protein_coding
7325,Akap4,ENSMUSG00000050089,protein_coding
11286,Sprr2b,ENSMUSG00000050092,protein_coding
31323,Ces2b,ENSMUSG00000050097,protein_coding
26354,Hmx2,ENSMUSG00000050100,protein_coding
49133,Vmn1r235,ENSMUSG00000050102,protein_coding
43442,Agmo,ENSMUSG00000050103,protein_coding
14956,Grrp1,ENSMUSG00000050105,protein_coding
40133,Tmc8,ENSMUSG00000050106,protein_coding
38736,Haspin,ENSMUSG00000050107,protein_coding
28390,Bpifc,ENSMUSG00000050108,protein_coding
4938,Prdx6b,ENSMUSG00000050114,protein_coding
55067,Opalin,ENSMUSG00000050121,protein_coding
537,Vwa3b,ENSMUSG00000050122,protein_coding
5069,Olfr1023,ENSMUSG00000050128,protein_coding
38953,Sarm1,ENSMUSG00000050132,protein_coding
3025,Olfr430,ENSMUSG00000050134,protein_coding
51002,Kcnk12,ENSMUSG00000050138,protein_coding
13282,Fam205c,ENSMUSG00000050141,protein_coding
11119,Slc25a44,ENSMUSG00000050144,protein_coding
30726,F2rl3,ENSMUSG00000050147,protein_coding
9626,Ubqln2,ENSMUSG00000050148,protein_coding
12384,Slc9b1,ENSMUSG00000050150,protein_coding
27953,Gm867,ENSMUSG00000050157,protein_coding
47537,Olfr165,ENSMUSG00000050158,protein_coding
46472,Mchr1,ENSMUSG00000050164,protein_coding
10330,Nudt6,ENSMUSG00000050174,protein_coding
14688,Lsm10,ENSMUSG00000050188,protein_coding
30192,Gm5346,ENSMUSG00000050190,protein_coding
10153,Eif5a2,ENSMUSG00000050192,protein_coding
55152,Scd4,ENSMUSG00000050195,protein_coding
7833,Rhox13,ENSMUSG00000050197,protein_coding
29281,Olfr768,ENSMUSG00000050198,protein_coding
5644,Lgr4,ENSMUSG00000050199,protein_coding
40016,Otop2,ENSMUSG00000050201,protein_coding
5869,Pla2g4e,ENSMUSG00000050211,protein_coding
14691,Eva1b,ENSMUSG00000050212,protein_coding
14675,Snip1,ENSMUSG00000050213,protein_coding
13324,Olfr70,ENSMUSG00000050215,protein_coding
401,Lgsn,ENSMUSG00000050217,protein_coding
33572,Il17d,ENSMUSG00000050222,protein_coding
48521,Krtap13,ENSMUSG00000050224,protein_coding
2966,Pigm,ENSMUSG00000050229,protein_coding
8786,Cxcr3,ENSMUSG00000050232,protein_coding
14735,Gja4,ENSMUSG00000050234,protein_coding
48513,Krtap24-1,ENSMUSG00000050239,protein_coding
47433,Hic2,ENSMUSG00000050240,protein_coding
21556,Klre1,ENSMUSG00000050241,protein_coding
40465,Heatr1,ENSMUSG00000050244,protein_coding
16363,Evc2,ENSMUSG00000050248,protein_coding
29327,Olfr809,ENSMUSG00000050251,protein_coding
25621,Olfr690,ENSMUSG00000050266,protein_coding
38474,Tmem220,ENSMUSG00000050270,protein_coding
30102,Prag1,ENSMUSG00000050271,protein_coding
48732,Dscam,ENSMUSG00000050272,protein_coding
26699,Mrgprg,ENSMUSG00000050276,protein_coding
25501,Olfr630,ENSMUSG00000050281,protein_coding
39748,Fzd2,ENSMUSG00000050288,protein_coding
41018,Foxc1,ENSMUSG00000050295,protein_coding
1140,Abca12,ENSMUSG00000050296,protein_coding
53198,Slc25a2,ENSMUSG00000050304,protein_coding
45349,Rictor,ENSMUSG00000050310,protein_coding
48273,Nsun3,ENSMUSG00000050312,protein_coding
12161,Synpo2,ENSMUSG00000050315,protein_coding
54014,Neto1,ENSMUSG00000050321,protein_coding
12856,Ndufaf6,ENSMUSG00000050323,protein_coding
47096,Hoxc12,ENSMUSG00000050328,protein_coding
8689,Amer1,ENSMUSG00000050332,protein_coding
32957,Lgals3,ENSMUSG00000050335,protein_coding
38036,Olfr1378,ENSMUSG00000050343,protein_coding
41674,4930486L24Rik,ENSMUSG00000050345,protein_coding
34398,Gpr18,ENSMUSG00000050350,protein_coding
31377,Carmil2,ENSMUSG00000050357,protein_coding
11301,Sprr1a,ENSMUSG00000050359,protein_coding
26506,Olfr524,ENSMUSG00000050366,protein_coding
4849,Hoxd10,ENSMUSG00000050368,protein_coding
54934,Ch25h,ENSMUSG00000050370,protein_coding
6841,Snx21,ENSMUSG00000050373,protein_coding
42666,Il31ra,ENSMUSG00000050377,protein_coding
7774,Sept6,ENSMUSG00000050379,protein_coding
24838,Kif7,ENSMUSG00000050382,protein_coding
6802,Svs3b,ENSMUSG00000050383,protein_coding
14769,C77080,ENSMUSG00000050390,protein_coding
9240,Armcx6,ENSMUSG00000050394,protein_coding
13707,Tnfsf15,ENSMUSG00000050395,protein_coding
36560,Foxl2,ENSMUSG00000050397,protein_coding
49924,Tcf19,ENSMUSG00000050410,protein_coding
41127,Ppp1r3g,ENSMUSG00000050423,protein_coding
8310,Pnma5,ENSMUSG00000050424,protein_coding
24154,Mrgprb2,ENSMUSG00000050425,protein_coding
22784,Fbxo46,ENSMUSG00000050428,protein_coding
9040,Ube2dnl1,ENSMUSG00000050435,protein_coding
46452,Enthd1,ENSMUSG00000050439,protein_coding
23414,Hamp,ENSMUSG00000050440,protein_coding
37200,Cyp8b1,ENSMUSG00000050445,protein_coding
4515,Lypd6,ENSMUSG00000050447,protein_coding
47050,Krt78,ENSMUSG00000050463,protein_coding
6014,Astl,ENSMUSG00000050468,protein_coding
35018,Fam118b,ENSMUSG00000050471,protein_coding
26989,Slc35d3,ENSMUSG00000050473,protein_coding
29325,Olfr807,ENSMUSG00000050478,protein_coding
14788,Fam167b,ENSMUSG00000050493,protein_coding
35915,Fbxl22,ENSMUSG00000050503,protein_coding
7961,Olfr1323,ENSMUSG00000050504,protein_coding
34096,Pcdh20,ENSMUSG00000050505,protein_coding
14854,Oprd1,ENSMUSG00000050511,protein_coding
48511,Cldn8,ENSMUSG00000050520,protein_coding
2208,4933406M09Rik,ENSMUSG00000050526,protein_coding
3449,Fam171a1,ENSMUSG00000050530,protein_coding
1977,Htr5b,ENSMUSG00000050534,protein_coding
39458,B230217C12Rik,ENSMUSG00000050538,protein_coding
37877,Adra1b,ENSMUSG00000050541,protein_coding
42860,Fam228b,ENSMUSG00000050545,protein_coding
12253,Fam241a,ENSMUSG00000050549,protein_coding
18505,Lamtor4,ENSMUSG00000050552,protein_coding
17354,Gk2,ENSMUSG00000050553,protein_coding
35030,Hyls1,ENSMUSG00000050555,protein_coding
6908,Kcnb1,ENSMUSG00000050556,protein_coding
6174,Prokr2,ENSMUSG00000050558,protein_coding
2562,Tor1aip2,ENSMUSG00000050565,protein_coding
38013,Maml1,ENSMUSG00000050567,protein_coding
34490,Mmp13,ENSMUSG00000050578,protein_coding
5483,Lrrc4c,ENSMUSG00000050587,protein_coding
4204,Fam78a,ENSMUSG00000050592,protein_coding
7056,Zfp831,ENSMUSG00000050600,protein_coding
5052,Olfr1008,ENSMUSG00000050603,protein_coding
23045,Zfp61,ENSMUSG00000050605,protein_coding
15106,Micos10,ENSMUSG00000050608,protein_coding
50638,Txndc2,ENSMUSG00000050612,protein_coding
50108,Olfr125,ENSMUSG00000050613,protein_coding
5899,Zscan29,ENSMUSG00000050619,protein_coding
37047,Rps27rt,ENSMUSG00000050621,protein_coding
54309,Catsperz,ENSMUSG00000050623,protein_coding
3185,Ccdc121,ENSMUSG00000050625,protein_coding
37045,Gpd1l,ENSMUSG00000050627,protein_coding
40083,Ubald2,ENSMUSG00000050628,protein_coding
11291,Sprr2f,ENSMUSG00000050635,protein_coding
17394,Tmem150c,ENSMUSG00000050640,protein_coding
36856,BC048562,ENSMUSG00000050641,protein_coding
6488,Defb19,ENSMUSG00000050645,protein_coding
24112,Mrgpra1,ENSMUSG00000050650,protein_coding
21141,Olfr215,ENSMUSG00000050654,protein_coding
28892,Trhde,ENSMUSG00000050663,protein_coding
32546,Vstm4,ENSMUSG00000050666,protein_coding
50839,Gpatch11,ENSMUSG00000050668,protein_coding
44270,Ism2,ENSMUSG00000050671,protein_coding
38652,Gp1ba,ENSMUSG00000050675,protein_coding
16339,Ccdc96,ENSMUSG00000050677,protein_coding
48121,Ccdc54,ENSMUSG00000050685,protein_coding
45325,Prkaa1,ENSMUSG00000050697,protein_coding
6736,Emilin3,ENSMUSG00000050700,protein_coding
35658,4930563M21Rik,ENSMUSG00000050702,protein_coding
48519,2310061N02Rik,ENSMUSG00000050704,protein_coding
49951,2310061I04Rik,ENSMUSG00000050705,protein_coding
24009,Ftl1,ENSMUSG00000050708,protein_coding
1306,Scg2,ENSMUSG00000050711,protein_coding
4391,Zbtb26,ENSMUSG00000050714,protein_coding
35895,Plekho2,ENSMUSG00000050721,protein_coding
34523,Arhgap42,ENSMUSG00000050730,protein_coding
20344,Vamp8,ENSMUSG00000050732,protein_coding
4172,Ptges,ENSMUSG00000050737,protein_coding
47534,Olfr164,ENSMUSG00000050742,protein_coding
50036,Trim15,ENSMUSG00000050747,protein_coding
31839,Pgbd5,ENSMUSG00000050751,protein_coding
29711,Defb6,ENSMUSG00000050756,protein_coding
47502,Gp1bb,ENSMUSG00000050761,protein_coding
49265,Prss27,ENSMUSG00000050762,protein_coding
37968,Olfr1395,ENSMUSG00000050763,protein_coding
33096,Ear14,ENSMUSG00000050766,protein_coding
5189,Olfr1124,ENSMUSG00000050772,protein_coding
5713,Olfr1317,ENSMUSG00000050776,protein_coding
1953,Tmem37,ENSMUSG00000050777,protein_coding
48292,Htr1f,ENSMUSG00000050783,protein_coding
19709,Ccdc126,ENSMUSG00000050786,protein_coding
3037,Olfr419,ENSMUSG00000050788,protein_coding
15607,B3galt6,ENSMUSG00000050796,protein_coding
40884,Hist1h2ba,ENSMUSG00000050799,protein_coding
34712,Olfr866,ENSMUSG00000050803,protein_coding
5656,Muc15,ENSMUSG00000050808,protein_coding
15255,Oog3,ENSMUSG00000050810,protein_coding
13585,Ecpas,ENSMUSG00000050812,protein_coding
38228,Olfr332,ENSMUSG00000050813,protein_coding
54563,Olfr1441,ENSMUSG00000050815,protein_coding
38231,Olfr330,ENSMUSG00000050818,protein_coding
47587,Fam131a,ENSMUSG00000050821,protein_coding
18609,Slc29a4,ENSMUSG00000050822,protein_coding
49356,Sstr5,ENSMUSG00000050824,protein_coding
37475,Vwc2,ENSMUSG00000050830,protein_coding
1785,Cdh20,ENSMUSG00000050840,protein_coding
27025,1700020N01Rik,ENSMUSG00000050844,protein_coding
46214,Zfp623,ENSMUSG00000050846,protein_coding
35217,Olfr958,ENSMUSG00000050853,protein_coding
14481,Tmem125,ENSMUSG00000050854,protein_coding
23318,Zfp940,ENSMUSG00000050855,protein_coding
17591,Atp5k,ENSMUSG00000050856,protein_coding
39354,Phospho1,ENSMUSG00000050860,protein_coding
54642,Olfr1494,ENSMUSG00000050865,protein_coding
26419,Clrn3,ENSMUSG00000050866,protein_coding
24151,Mrgprb8,ENSMUSG00000050870,protein_coding
53532,Minar2,ENSMUSG00000050875,protein_coding
41641,Spata31d1a,ENSMUSG00000050876,protein_coding
14957,Pdik1l,ENSMUSG00000050890,protein_coding
45963,Tatdn1,ENSMUSG00000050891,protein_coding
5012,Rtn4rl2,ENSMUSG00000050896,protein_coding
34637,Mtnr1b,ENSMUSG00000050901,protein_coding
47278,Tvp23a,ENSMUSG00000050908,protein_coding
40020,Cdr2l,ENSMUSG00000050910,protein_coding
34505,Tmem123,ENSMUSG00000050912,protein_coding
30235,Ankrd37,ENSMUSG00000050914,protein_coding
26723,Fgf4,ENSMUSG00000050917,protein_coding
42474,Zfp366,ENSMUSG00000050919,protein_coding
8956,P2ry10,ENSMUSG00000050921,protein_coding
7900,Dcaf12l2,ENSMUSG00000050926,protein_coding
31864,Map10,ENSMUSG00000050930,protein_coding
12322,Sgms2,ENSMUSG00000050931,protein_coding
49114,Vmn1r231,ENSMUSG00000050933,protein_coding
38891,Efcab5,ENSMUSG00000050944,protein_coding
52694,Zfp438,ENSMUSG00000050945,protein_coding
11918,Amigo1,ENSMUSG00000050947,protein_coding
27620,Gja1,ENSMUSG00000050953,protein_coding
41372,Zfp169,ENSMUSG00000050954,protein_coding
54851,Insl6,ENSMUSG00000050957,protein_coding
33126,AY358078,ENSMUSG00000050961,protein_coding
45657,Kcns2,ENSMUSG00000050963,protein_coding
39910,Prkca,ENSMUSG00000050965,protein_coding
14940,Lin28a,ENSMUSG00000050966,protein_coding
598,Creg2,ENSMUSG00000050967,protein_coding
24865,Gdpgp1,ENSMUSG00000050973,protein_coding
46309,Apol10a,ENSMUSG00000050982,protein_coding
14970,Selenon,ENSMUSG00000050989,protein_coding
26846,Adgb,ENSMUSG00000050994,protein_coding
52757,Cetn1,ENSMUSG00000050996,protein_coding
11028,Fam160a1,ENSMUSG00000051000,protein_coding
47162,Olfr161,ENSMUSG00000051003,protein_coding
26586,Gatd1,ENSMUSG00000051007,protein_coding
16402,Hs3st1,ENSMUSG00000051022,protein_coding
41040,Serpinb1b,ENSMUSG00000051029,protein_coding
18222,Zfp11,ENSMUSG00000051034,protein_coding
11094,Ttc24,ENSMUSG00000051036,protein_coding
41953,Zfp455,ENSMUSG00000051037,protein_coding
7830,Rhox11,ENSMUSG00000051038,protein_coding
25709,Olfml1,ENSMUSG00000051041,protein_coding
39994,Gprc5c,ENSMUSG00000051043,protein_coding
21140,Olfr214,ENSMUSG00000051046,protein_coding
25313,P4ha3,ENSMUSG00000051048,protein_coding
53337,Spink14,ENSMUSG00000051050,protein_coding
26505,Olfr523,ENSMUSG00000051051,protein_coding
41646,1700014D04Rik,ENSMUSG00000051054,protein_coding
13080,Gja10,ENSMUSG00000051056,protein_coding
37817,Fbll1,ENSMUSG00000051062,protein_coding
47726,Mb21d2,ENSMUSG00000051065,protein_coding
28206,Lingo3,ENSMUSG00000051067,protein_coding
11682,Vtcn1,ENSMUSG00000051076,protein_coding
2388,Rgs13,ENSMUSG00000051079,protein_coding
2817,Gm4847,ENSMUSG00000051081,protein_coding
35254,Olfr986,ENSMUSG00000051095,protein_coding
42213,Mblac2,ENSMUSG00000051098,protein_coding
42391,Sv2c,ENSMUSG00000051111,protein_coding
23922,Fam71e1,ENSMUSG00000051113,protein_coding
34707,Olfr77,ENSMUSG00000051118,protein_coding
19672,Gimap9,ENSMUSG00000051124,protein_coding
10138,Ghsr,ENSMUSG00000051136,protein_coding
47581,Camk2n2,ENSMUSG00000051146,protein_coding
30520,Nat2,ENSMUSG00000051147,protein_coding
6941,Adnp,ENSMUSG00000051149,protein_coding
21640,Tas2r105,ENSMUSG00000051153,protein_coding
3807,Commd3,ENSMUSG00000051154,protein_coding
54639,Olfr1491,ENSMUSG00000051156,protein_coding
8804,Cited1,ENSMUSG00000051159,protein_coding
34692,Olfr853,ENSMUSG00000051160,protein_coding
44473,Eml5,ENSMUSG00000051166,protein_coding
21042,Rpusd3,ENSMUSG00000051169,protein_coding
25596,Olfr672,ENSMUSG00000051172,protein_coding
30188,Zfp42,ENSMUSG00000051176,protein_coding
6208,Plcb1,ENSMUSG00000051177,protein_coding
26504,Olfr522,ENSMUSG00000051180,protein_coding
25568,Olfr655,ENSMUSG00000051182,protein_coding
22148,Zfp524,ENSMUSG00000051184,protein_coding
1705,Fam174a,ENSMUSG00000051185,protein_coding
28087,Olfr1356,ENSMUSG00000051190,protein_coding
25777,Olfr513,ENSMUSG00000051200,protein_coding
26734,Mrgprd,ENSMUSG00000051207,protein_coding
7943,Gpr119,ENSMUSG00000051209,protein_coding
34399,Gpr183,ENSMUSG00000051212,protein_coding
8800,Ercc6l,ENSMUSG00000051220,protein_coding
884,Bzw1,ENSMUSG00000051223,protein_coding
9825,Tceanc,ENSMUSG00000051224,protein_coding
45939,Fam83a,ENSMUSG00000051225,protein_coding
7508,Nyx,ENSMUSG00000051228,protein_coding
38956,Tmem199,ENSMUSG00000051232,protein_coding
36501,Rnf7,ENSMUSG00000051234,protein_coding
42943,Gen1,ENSMUSG00000051235,protein_coding
29039,Msrb3,ENSMUSG00000051236,protein_coding
34815,Swsap1,ENSMUSG00000051238,protein_coding
53181,Pcdhb9,ENSMUSG00000051242,protein_coding
35729,Islr2,ENSMUSG00000051243,protein_coding
16308,Msantd1,ENSMUSG00000051246,protein_coding
2948,Nhlh1,ENSMUSG00000051251,protein_coding
21047,Jagn1,ENSMUSG00000051256,protein_coding
9368,Trap1a,ENSMUSG00000051257,protein_coding
40680,Olfr1362,ENSMUSG00000051258,protein_coding
20573,Nat8f3,ENSMUSG00000051262,protein_coding
15549,Actrt2,ENSMUSG00000051276,protein_coding
12239,Zgrf1,ENSMUSG00000051278,protein_coding
12840,Gdf6,ENSMUSG00000051279,protein_coding
67,Pcmtd1,ENSMUSG00000051285,protein_coding
18650,Usp42,ENSMUSG00000051306,protein_coding
5342,Olfr1262,ENSMUSG00000051313,protein_coding
